codigo,nombre_mapa,tipo_zona,comuna_id,total_predios,geometry_wkt
4,Comuna 4,Comuna,04,14941,"POLYGON ((-76.495273 3.485981, -76.495516 3.485515, -76.496236 3.484231, -76.49627 3.484166, -76.496425 3.483861, -76.496839 3.483246, -76.497001 3.483011, -76.497154 3.482785, -76.497712 3.482098, -76.497901 3.481881, -76.498279 3.48142, -76.498566 3.481107, -76.498569 3.481104, -76.498702 3.480958, -76.498873 3.480814, -76.498972 3.480732, -76.499071 3.480642, -76.499179 3.480561, -76.499386 3.480407, -76.499548 3.48028, -76.499683 3.48019, -76.499822 3.480086, -76.500148 3.479843, -76.500396 3.479658, -76.5007 3.479431, -76.500844 3.479349, -76.501366 3.478951, -76.501645 3.478743, -76.501897 3.478535, -76.502626 3.477984, -76.502761 3.477885, -76.502833 3.477821, -76.502932 3.477722, -76.503076 3.477559, -76.503265 3.477324, -76.503517 3.477053, -76.504047 3.476456, -76.504443 3.476031, -76.504436 3.47602, -76.504075 3.475479, -76.503931 3.475208, -76.503877 3.4751, -76.503778 3.474856, -76.503751 3.474747, -76.503661 3.474467, -76.503625 3.474313, -76.503589 3.474223, -76.503526 3.473987, -76.503499 3.473906, -76.503454 3.473734, -76.503391 3.473517, -76.503319 3.473264, -76.503229 3.472948, -76.503139 3.472622, -76.503097 3.472468, -76.502887 3.471709, -76.50287 3.471621, -76.502869 3.471618, -76.502879 3.471615, -76.503049 3.471555, -76.503643 3.471383, -76.503715 3.471356, -76.503859 3.471311, -76.505047 3.470959, -76.505209 3.470877, -76.505434 3.470805, -76.505821 3.470687, -76.506091 3.470606, -76.506172 3.470588, -76.506169 3.470583, -76.505974 3.470136, -76.505929 3.470036, -76.505758 3.469611, -76.50565 3.469376, -76.505596 3.469268, -76.505443 3.468897, -76.50541 3.468832, -76.505398 3.468807, -76.50529 3.468535, -76.505254 3.468463, -76.505128 3.468165, -76.505101 3.468101, -76.504975 3.467803, -76.504939 3.467731, -76.504804 3.467405, -76.504714 3.467161, -76.504579 3.466835, -76.504543 3.466763, -76.504426 3.466483, -76.50439 3.466392, -76.504309 3.466239, -76.504255 3.466112, -76.504237 3.466058, -76.504039 3.465597, -76.504003 3.465515, -76.503744 3.464922, -76.503743 3.464918, -76.503698 3.46481, -76.503644 3.464683, -76.503392 3.464096, -76.503329 3.463969, -76.503005 3.463209, -76.502825 3.462821, -76.502771 3.462685, -76.502609 3.462314, -76.502537 3.462142, -76.502303 3.461582, -76.502222 3.461428, -76.502159 3.461274, -76.501691 3.460189, -76.50163 3.460054, -76.501753 3.460014, -76.501939 3.459953, -76.502136 3.459892, -76.502395 3.459811, -76.502645 3.459727, -76.50317 3.459565, -76.503409 3.459491, -76.50345 3.459479, -76.503615 3.459421, -76.503703 3.459392, -76.503954 3.459311, -76.504277 3.459208, -76.504344 3.459187, -76.504589 3.45911, -76.504725 3.459068, -76.505191 3.458919, -76.505545 3.458808, -76.505705 3.458755, -76.505911 3.458686, -76.505938 3.458675, -76.506321 3.458557, -76.506414 3.458526, -76.50651 3.458498, -76.50661 3.458464, -76.506676 3.458443, -76.506676 3.458442, -76.506701 3.458435, -76.5069 3.458372, -76.507151 3.458298, -76.507425 3.458222, -76.507729 3.458132, -76.508127 3.45801, -76.50859 3.457867, -76.508925 3.457762, -76.509292 3.457648, -76.509539 3.457569, -76.510063 3.457402, -76.510239 3.457346, -76.510322 3.45732, -76.510326 3.457318, -76.51064 3.457218, -76.510718 3.457192, -76.510951 3.457118, -76.511357 3.45699, -76.511837 3.456837, -76.512303 3.456687, -76.512613 3.456587, -76.51263 3.456582, -76.512769 3.456537, -76.513236 3.456387, -76.513702 3.456241, -76.514168 3.456093, -76.514634 3.455944, -76.515101 3.455801, -76.515244 3.455755, -76.515411 3.455701, -76.515564 3.455652, -76.515615 3.455637, -76.515741 3.455601, -76.515822 3.455575, -76.515887 3.455553, -76.516069 3.455476, -76.516077 3.455472, -76.516085 3.455468, -76.516093 3.455464, -76.516102 3.455461, -76.51611 3.455456, -76.516118 3.455452, -76.516126 3.455448, -76.516134 3.455444, -76.516141 3.45544, -76.516147 3.455437, -76.516153 3.455433, -76.516161 3.455428, -76.516168 3.455423, -76.516176 3.455418, -76.516184 3.455413, -76.516191 3.455408, -76.516199 3.455403, -76.516206 3.455398, -76.516213 3.455393, -76.516221 3.455388, -76.516228 3.455383, -76.516235 3.455377, -76.516242 3.455372, -76.51625 3.455366, -76.516257 3.455361, -76.516264 3.455355, -76.516271 3.455349, -76.516278 3.455344, -76.516285 3.455338, -76.516291 3.455332, -76.516298 3.455326, -76.516305 3.45532, -76.516312 3.455314, -76.516318 3.455308, -76.516325 3.455302, -76.516332 3.455296, -76.516338 3.455289, -76.516344 3.455283, -76.516351 3.455277, -76.516357 3.45527, -76.516363 3.455264, -76.51637 3.455257, -76.516381 3.455246, -76.516398 3.455228, -76.516456 3.455158, -76.516456 3.455158, -76.516461 3.455151, -76.516468 3.45514, -76.516546 3.455024, -76.516582 3.45497, -76.5166 3.454936, -76.516794 3.454582, -76.516942 3.454315, -76.516946 3.454307, -76.51695 3.454299, -76.516954 3.454291, -76.516958 3.454283, -76.516962 3.454275, -76.516966 3.454267, -76.51697 3.454259, -76.516971 3.454257, -76.516975 3.454251, -76.516979 3.454243, -76.516983 3.454235, -76.516988 3.454227, -76.516992 3.454219, -76.516997 3.454211, -76.517001 3.454204, -76.517006 3.454196, -76.517011 3.454188, -76.517016 3.454181, -76.51702 3.454173, -76.517025 3.454165, -76.51703 3.454158, -76.517035 3.45415, -76.51704 3.454143, -76.517045 3.454135, -76.51705 3.454128, -76.517056 3.454121, -76.517061 3.454113, -76.517066 3.454106, -76.517072 3.454099, -76.517077 3.454091, -76.517082 3.454084, -76.517088 3.454077, -76.517094 3.45407, -76.517099 3.454063, -76.517105 3.454056, -76.517111 3.454049, -76.517112 3.454047, -76.517116 3.454042, -76.517122 3.454035, -76.517125 3.454031, -76.517128 3.454028, -76.517134 3.454021, -76.51714 3.454015, -76.517146 3.454008, -76.517152 3.454001, -76.517158 3.453995, -76.517164 3.453988, -76.51717 3.453982, -76.517177 3.453975, -76.517183 3.453969, -76.517189 3.453962, -76.517196 3.453956, -76.517202 3.453949, -76.517209 3.453943, -76.517215 3.453937, -76.517225 3.453928, -76.517232 3.453921, -76.517239 3.453916, -76.517246 3.45391, -76.517253 3.453904, -76.517259 3.453898, -76.517267 3.453892, -76.517274 3.453887, -76.517281 3.453881, -76.517288 3.453876, -76.517295 3.45387, -76.517302 3.453865, -76.517309 3.45386, -76.517317 3.453854, -76.517324 3.453849, -76.517332 3.453844, -76.517339 3.453839, -76.517347 3.453834, -76.517354 3.453829, -76.517362 3.453824, -76.517369 3.45382, -76.517377 3.453815, -76.517385 3.45381, -76.517393 3.453806, -76.5174 3.453801, -76.517408 3.453797, -76.517416 3.453792, -76.517424 3.453788, -76.517432 3.453784, -76.51744 3.45378, -76.517448 3.453776, -76.517456 3.453772, -76.517464 3.453768, -76.517472 3.453764, -76.517478 3.453761, -76.5175 3.45375, -76.51755 3.453732, -76.517553 3.453731, -76.517556 3.45373, -76.517564 3.453727, -76.517573 3.453724, -76.517581 3.453721, -76.51759 3.453718, -76.517598 3.453716, -76.517604 3.453714, -76.517641 3.453702, -76.517668 3.453695, -76.517669 3.453695, -76.517676 3.453693, -76.517685 3.453691, -76.517694 3.453688, -76.517703 3.453686, -76.517711 3.453684, -76.51772 3.453682, -76.517729 3.453681, -76.517738 3.453679, -76.517747 3.453677, -76.517756 3.453676, -76.517765 3.453674, -76.517773 3.453673, -76.517782 3.453671, -76.517791 3.45367, -76.5178 3.453669, -76.517809 3.453668, -76.517818 3.453667, -76.517827 3.453666, -76.517836 3.453665, -76.517845 3.453664, -76.517854 3.453664, -76.517863 3.453663, -76.517872 3.453663, -76.517881 3.453662, -76.51789 3.453662, -76.517899 3.453662, -76.517908 3.453661, -76.517917 3.453661, -76.517926 3.453661, -76.517935 3.453661, -76.517944 3.453661, -76.517953 3.453662, -76.517962 3.453662, -76.517971 3.453662, -76.51798 3.453663, -76.517986 3.453663, -76.518037 3.453665, -76.518102 3.453675, -76.518136 3.453682, -76.518139 3.453683, -76.518147 3.453684, -76.518156 3.453686, -76.518165 3.453688, -76.518174 3.45369, -76.518175 3.453691, -76.518183 3.453692, -76.518187 3.453693, -76.5182 3.453697, -76.518242 3.453707, -76.518278 3.45372, -76.518286 3.453723, -76.518295 3.453726, -76.518303 3.453729, -76.518311 3.453732, -76.51832 3.453736, -76.518328 3.453739, -76.518336 3.453743, -76.518345 3.453746, -76.518353 3.45375, -76.518361 3.453753, -76.518369 3.453757, -76.518377 3.453761, -76.518385 3.453765, -76.518394 3.453769, -76.518402 3.453773, -76.51841 3.453777, -76.518418 3.453781, -76.518425 3.453786, -76.518433 3.45379, -76.518441 3.453795, -76.518449 3.453799, -76.518457 3.453804, -76.518469 3.453811, -76.518477 3.453816, -76.518484 3.45382, -76.518492 3.453825, -76.5185 3.45383, -76.518501 3.453831, -76.518525 3.453845, -76.518577 3.453882, -76.518594 3.453894, -76.518634 3.453928, -76.518702 3.453991, -76.518744 3.454041, -76.518759 3.45406, -76.518761 3.454063, -76.518767 3.45407, -76.518773 3.454077, -76.518778 3.454084, -76.518784 3.454091, -76.518789 3.454098, -76.518795 3.454105, -76.5188 3.454113, -76.518805 3.45412, -76.51881 3.454127, -76.518816 3.454135, -76.518821 3.454142, -76.51883 3.454156, -76.518866 3.454225, -76.518896 3.454275, -76.518919 3.454331, -76.518947 3.454402, -76.518972 3.454477, -76.518993 3.454531, -76.519052 3.454635, -76.51919 3.455244, -76.519425 3.456175, -76.519756 3.457323, -76.520039 3.458308, -76.520234 3.458945, -76.520468 3.459754, -76.520605 3.46021, -76.520742 3.460554, -76.520847 3.460863, -76.520995 3.461214, -76.521129 3.461691, -76.521315 3.462297, -76.521271 3.462307, -76.521064 3.462343, -76.52074 3.462451, -76.520641 3.462497, -76.520533 3.462569, -76.520434 3.462668, -76.520299 3.462795, -76.520209 3.462885, -76.520155 3.462949, -76.520074 3.463057, -76.520002 3.463148, -76.519957 3.463238, -76.519912 3.463355, -76.519876 3.463482, -76.519858 3.463591, -76.519849 3.463681, -76.519813 3.463789, -76.519768 3.463898, -76.519732 3.46397, -76.519696 3.464052, -76.519642 3.464178, -76.519597 3.464278, -76.51956 3.464331, -76.519534 3.464368, -76.519444 3.464459, -76.519399 3.464504, -76.519345 3.464558, -76.519264 3.464639, -76.519201 3.464712, -76.519144 3.464782, -76.51912 3.464811, -76.519039 3.46492, -76.519012 3.464965, -76.518985 3.465046, -76.518931 3.465191, -76.518868 3.465327, -76.518778 3.465525, -76.518697 3.465679, -76.518634 3.465833, -76.518571 3.465914, -76.518535 3.466014, -76.518481 3.466104, -76.518445 3.466186, -76.518391 3.466285, -76.518346 3.466375, -76.518274 3.466484, -76.518211 3.466592, -76.518148 3.46671, -76.518085 3.466873, -76.51804 3.466972, -76.518004 3.467072, -76.517959 3.467171, -76.517905 3.467271, -76.517878 3.467334, -76.517806 3.467478, -76.517743 3.467623, -76.517698 3.467741, -76.517644 3.467885, -76.517599 3.467985, -76.517536 3.468129, -76.5175 3.468211, -76.51743 3.468376, -76.517392 3.468464, -76.517356 3.468527, -76.51732 3.468591, -76.517284 3.468672, -76.517248 3.46879, -76.517194 3.468934, -76.517113 3.469088, -76.517059 3.469196, -76.517014 3.469278, -76.516969 3.469368, -76.516924 3.469468, -76.516888 3.469567, -76.516825 3.469676, -76.516753 3.469775, -76.516735 3.46981, -76.51669 3.469893, -76.516645 3.469983, -76.516626 3.47001, -76.516573 3.470082, -76.516492 3.470209, -76.51643 3.47029, -76.516367 3.470417, -76.516313 3.470525, -76.516232 3.470661, -76.516142 3.470797, -76.516016 3.470959, -76.515944 3.471068, -76.515836 3.471231, -76.515737 3.471348, -76.515674 3.47143, -76.515557 3.471565, -76.515449 3.471701, -76.51535 3.471827, -76.515242 3.471963, -76.515098 3.472144, -76.514972 3.472325, -76.514864 3.472478, -76.514756 3.472614, -76.514711 3.472696, -76.514702 3.472714, -76.514648 3.472777, -76.514603 3.472849, -76.514558 3.472912, -76.514486 3.473048, -76.514423 3.473157, -76.514247 3.473407, -76.514083 3.473684, -76.513935 3.473964, -76.513883 3.47407, -76.51382 3.474151, -76.513748 3.474251, -76.513736 3.474263, -76.513642 3.474361, -76.51355 3.474459, -76.513451 3.474558, -76.51337 3.47463, -76.513289 3.474712, -76.513199 3.474811, -76.513091 3.474938, -76.513028 3.475028, -76.512965 3.475119, -76.512902 3.475209, -76.512821 3.475308, -76.512776 3.475363, -76.512731 3.475426, -76.512686 3.475489, -76.512623 3.475589, -76.51256 3.475679, -76.512497 3.475779, -76.512443 3.47586, -76.51238 3.47595, -76.512335 3.476041, -76.512281 3.476131, -76.512227 3.476213, -76.512155 3.476321, -76.512083 3.47643, -76.512075 3.47644, -76.51202 3.476511, -76.511986 3.476559, -76.511975 3.476574, -76.511885 3.476665, -76.511813 3.476746, -76.511741 3.476845, -76.51166 3.476927, -76.511588 3.476999, -76.511498 3.477108, -76.511444 3.477207, -76.511363 3.477316, -76.511291 3.477424, -76.511228 3.477505, -76.511194 3.477552, -76.511156 3.477605, -76.511093 3.477686, -76.511039 3.477786, -76.510976 3.477894, -76.510922 3.477976, -76.510859 3.478066, -76.510844 3.478096, -76.510823 3.478138, -76.510778 3.478211, -76.510733 3.47831, -76.510688 3.478392, -76.510625 3.478509, -76.510535 3.478636, -76.510436 3.478789, -76.510373 3.47888, -76.510301 3.47897, -76.510247 3.479043, -76.510166 3.479151, -76.510103 3.479223, -76.510031 3.479323, -76.509977 3.479395, -76.509932 3.479458, -76.509869 3.47954, -76.509815 3.479612, -76.509752 3.479684, -76.509716 3.479748, -76.50968 3.479829, -76.509653 3.479911, -76.50959 3.480037, -76.509527 3.480155, -76.509473 3.480272, -76.509419 3.480363, -76.509374 3.480453, -76.509329 3.480534, -76.509266 3.480634, -76.509194 3.480742, -76.50914 3.480833, -76.509104 3.480887, -76.509053 3.48099, -76.509053 3.48099, -76.508976 3.481062, -76.508769 3.481268, -76.508604 3.481413, -76.508573 3.481448, -76.508402 3.481595, -76.508156 3.481794, -76.507952 3.481927, -76.507898 3.481945, -76.507808 3.481981, -76.507718 3.482035, -76.507655 3.482071, -76.507369 3.482187, -76.507076 3.482273, -76.50698 3.482297, -76.506833 3.482318, -76.506656 3.482363, -76.506417 3.482478, -76.506265 3.482557, -76.506075 3.482672, -76.505945 3.482778, -76.505766 3.482883, -76.50558 3.482986, -76.505386 3.483089, -76.505172 3.48318, -76.50506 3.483214, -76.504893 3.483265, -76.504812 3.483301, -76.504713 3.483343, -76.504603 3.483388, -76.504502 3.483434, -76.504407 3.48348, -76.504295 3.483533, -76.504237 3.483574, -76.504199 3.483607, -76.504128 3.483681, -76.504074 3.483816, -76.504038 3.483888, -76.503984 3.484024, -76.503985 3.484103, -76.503966 3.484235, -76.50393 3.484381, -76.50393 3.484513, -76.503945 3.484668, -76.503953 3.484762, -76.503948 3.48482, -76.503957 3.485068, -76.503955 3.485328, -76.503966 3.485435, -76.503948 3.485516, -76.503931 3.485593, -76.503938 3.485704, -76.503945 3.485948, -76.503902 3.486306, -76.503892 3.486468, -76.503894 3.486474, -76.503903 3.486565, -76.503912 3.486646, -76.503912 3.486845, -76.503921 3.486963, -76.503927 3.487099, -76.503902 3.487194, -76.5039 3.487338, -76.50388 3.487462, -76.503847 3.487555, -76.503809 3.487651, -76.503752 3.487912, -76.503621 3.488108, -76.503561 3.488168, -76.503426 3.488238, -76.503354 3.488274, -76.503298 3.488325, -76.503207 3.488387, -76.503193 3.488398, -76.503163 3.488386, -76.502952 3.488299, -76.502847 3.488262, -76.50267 3.488199, -76.502408 3.488115, -76.501932 3.487935, -76.501408 3.487741, -76.500932 3.487575, -76.50067 3.487478, -76.50038 3.487381, -76.499664 3.487148, -76.499634 3.487138, -76.499629 3.487136, -76.499592 3.487125, -76.498828 3.48689, -76.49867 3.486841, -76.497208 3.486383, -76.497073 3.486338, -76.49575 3.486112, -76.495381 3.486022, -76.495273 3.485981))"
